1,-0.918452587444,0.0
2,-1.99908630827,2.414
3,-0.268403845666,0.0
4,-2.8160758017,2.199
5,-0.351250292435,0.0
6,-0.368968012,1.195
7,-3.4365846466,0.0
8,-0.289455923628,0.0
9,-0.52036926816,0.0
10,-2.122602496,1.708
11,-0.72264872575,0.0
12,-1.99917699564,1.184
13,-0.13225844947,0.0
14,-0.4336410568,0.0
15,-1.60361167575,0.69
16,-0.171722134873,0.0
17,-0.29487384577,0.0
18,-0.06504615852,0.0
19,-0.896191517387,1.422
20,-0.325783553667,0.0
21,-2.69704216075,4.435
22,-0.54930631,2.035
23,-4.236913576,3.6
24,-0.98434654325,2.331
25,-0.36859489828,1.111
26,-1.558786208,0.0
27,-2.48042546299,4.723
28,-1.618898974,0.767
29,-2.639779569,
30,-3.80126876033,3.344
31,-0.698161410497,0.0
32,-0.2710256605,2.953
33,-0.174540525362,0.0
34,-1.39560077685,5.998
35,-0.59061829022,0.0
36,-3.66339633128,3.553
37,-0.518201062876,0.0
38,-1.48377480388,2.847
39,-0.456718831333,0.0
40,-0.684047002135,0.0
41,-0.273193865784,0.281000000000001
42,-3.9005930145,5.632
43,-0.280522441101,0.0
44,-0.359922595357,0.0
45,-0.04293917061,0.0
46,-0.4336410568,0.0
47,-0.56156724141,0.0
48,-0.285017425,0.0
49,-0.404731653013,0.759
50,-0.31971700096,0.0
51,-2.68434593,0.0
52,-2.1268814589,6.592
53,-2.05112219866,0.0
54,-2.34166170672,0.0
55,-2.49248256376,2.69
56,-0.18007919125,0.0
57,-3.74841098333,0.0
58,-0.9187925355,2.453
59,-0.2168205284,0.0
60,-3.7219129997,3.937
61,-1.4546252945,2.756
62,-0.08347383058,0.0
63,-0.802194498,0.0
64,-0.6503579425,0.0
65,-0.49528921537,0.0
66,-1.89284217651,0.0
67,-0.333038542667,0.186
68,-0.1921535658,0.908
69,-1.21939782258,3.517
70,-0.212150228888,0.0
71,-0.328121732979,0.855
72,-1.06409367846,1.227
73,-0.404152635796,0.355
74,-0.107546575033,0.0
75,-0.134428727608,0.0
76,-0.777127935212,0.0
77,-1.074774799,0.0
78,-2.821154294,0.0
79,-1.99557109337,0.622999999999999
80,-2.36550989199,0.0
81,-1.8039011935,3.926
82,-2.6278606585,2.821
83,-1.28358029193,2.479
84,-2.03588810367,0.0
85,-0.59412141348,1.754
86,0.156110780448,1.761
87,-3.4922407765,4.177
88,-1.53508934107,0.0
89,-0.359294693333,1.852
90,-0.807376633,0.0
91,-0.744154586,0.0
92,-3.42806867142,0.795
93,-5.65988638992,2.64
94,-1.35946574949,4.138
95,-0.88607253511,0.0
96,-0.3794359247,0.0
97,-2.81735060691,0.0
98,-1.1760337169,3.103
99,-1.23587701188,0.0
100,-1.20172803776,0.0
101,-0.511108792915,0.0
102,-1.8197585266,5.432
103,-1.22298386,0.0
104,-1.1478429025,2.679
105,-0.91064621928,0.925
106,-0.52165443764,0.0
107,-3.407179732,6.547
108,-2.58510804475,2.239
109,-0.46040160194,0.0
110,-2.232463758,1.191
111,-0.124310436283,0.0
112,-0.722735094667,0.0
113,-2.15375058211,0.0
114,-0.47700516248,0.0
115,-2.36236260867,4.676
116,-2.640815996,2.765
117,-0.95661175673,1.783
118,-0.56828328837,1.581
119,-1.37030603561,1.92
120,-1.5883243775,0.0
121,-2.0344913949,0.0
122,-3.59812906833,0.746
123,-0.117382148134,0.0
124,-2.72634115479,1.694
125,-3.017038997,0.525
126,-1.21831475637,0.0
127,-3.140817993,4.932
128,-0.721353192,2.967
129,-2.1286878031,2.861
130,-0.71033597299,0.0
131,-1.26832754125,1.319
132,-1.63851335497,0.654
133,-0.17345642272,0.0
134,-3.75186574,4.003
135,-0.538437645527,0.0
136,-0.42104846875,0.0
137,-0.1084102642,0.0
138,-2.50014236895,5.168
139,-1.1002709032,2.051
140,-0.256934399008,0.287
141,-0.709952495,0.548999999999999
142,-0.305745965,0.179
143,-0.804267352,2.555
144,-2.0529842138,0.814
145,-0.798667191443,0.0
146,-0.732408413333,1.867
147,-0.41132678349,0.0
148,-0.52187208731,0.874
149,-0.23850258124,0.0
150,-2.51679023167,4.257
151,-0.80841306,2.376
152,-0.39027695112,1.687
153,-2.48477154688,1.572
154,-1.79899543903,2.123
155,-0.28372485247,0.760000000000001
156,-3.31893133797,1.73
157,-2.41288756123,7.829
158,-0.69382569088,1.235
159,-1.12210496533,0.0
160,-0.380303068623,0.0
161,-0.2477948896,0.223000000000001
162,-1.81060428512,1.679
163,-0.35238518,0.0
164,-3.25094761556,2.677
165,-1.657542895,2.994
166,-1.99626722683,0.423
167,-2.37201606248,4.529
168,-2.576557522,2.176
169,-0.481340882097,0.0
170,-1.43318421094,0.0
171,-0.903056982572,0.0
172,-1.26754676624,2.664
173,-3.44744640156,7.113
174,-0.1626153963,0.217000000000001
175,-0.9694738158,3.119
176,-0.95401032496,0.0
177,-0.24874248,0.0
178,-3.45467375251,4.89
